tic_id,toi,disposition,epoch_bjd,period/days,duration/hours,depth,planet_radius,stellar_radius,stteff,logg,tess_mag,prob_planet,rank
8488381,K07888.01,PC,2454964.7876,4.7368156,2.84,35.3,0.6,1.011,6088.0,4.456,13.922,0.1171649794011949,1177
8905246,K03473.01,PC,2454976.93342,27.63714708,1.7277,735.5,6.96,2.427,5214.0,3.766,13.851,0.11698492661283358,1178
11072016,K04852.01,PC,2454965.09278,1.89873195,1.382,78.0,0.93,1.05,5942.0,4.439,14.457,0.11619547840632156,1179
11453349,K08055.01,PC,2454966.35561,4.40660737,2.107,70.7,0.86,1.001,6063.0,4.47,14.689,0.11605173624314848,1180
12251650,K00621.01,PC,2455007.1831018,17.761998411,2.4644,24177.0,14.25,0.669,5088.0,4.612,14.762,0.11563151612817493,1181
5769943,K03810.01,PC,2454964.95888,1.013774136,1.2774,33878.0,18.59,0.389,3644.0,4.871,16.758,0.11294234754273746,1182
4996057,K07712.01,PC,2454967.9522,4.8302364,7.983,22.5,1.06,2.247,5086.0,3.678,11.994,0.11170639018174372,1183
6372194,K05278.01,PC,2455094.81786,281.5921577,5.673,9312.0,7.22,0.713,5330.0,4.627,15.87,0.11125957229084626,1184
8613446,K07069.01,PC,2454964.6159,1.01485981,1.65,243.0,1.61,1.024,6158.0,4.453,15.572,0.10992026115057338,1185
8197406,K05486.01,PC,2454965.61089,4.15472242,1.791,2243.0,23.47,3.359,6996.0,3.627,12.572,0.10955623255233009,1186
5645170,K04837.01,PC,2454966.95782,5.38613715,1.943,169.3,0.86,0.656,5516.0,4.669,15.347,0.10899065210103887,1187
3453214,K00802.01,PC,2455014.881819,19.620346923,2.0038,21725.0,13.6,0.905,5710.0,4.492,15.562,0.1084766626704714,1188
3219037,K03395.02,PC,2454966.828,5.0395851,4.556,70.1,0.78,0.924,5912.0,4.453,14.634,0.10826059552870966,1189
9111849,K02042.01,PC,2455024.2532,63.0732241,5.397,671.3,17.8,6.354,6234.0,3.209,13.089,0.107707967893132,1190
7345335,K06862.01,PC,2454971.535,11.0495766,2.13,102.8,0.83,0.819,5533.0,4.505,14.804,0.10683454868604439,1191
3955444,K05027.01,PC,2454979.119,62.312419,5.561,123.0,6.15,5.615,4999.0,3.243,13.172,0.10611862727961222,1192
12735793,K05979.01,PC,2455000.4179,37.7935113,1.718,67.2,0.89,1.076,6178.0,4.417,11.982,0.105764268928388,1193
7380537,K00883.01,PC,2455003.1020904,2.688899233,2.11275,37492.0,12.04,0.639,4820.0,4.667,15.766,0.10535683206739103,1194
3534076,K01209.01,PC,2455211.13721,272.0868353,2.7145,5572.0,5.95,0.791,5587.0,4.548,15.166,0.10488876499362154,1195
8613769,K05550.01,PC,2455029.0854,540.39267,9.233,1780.0,3.63,0.856,5693.0,4.551,15.959,0.1042926803164826,1196
10793172,K02871.03,PC,2454973.5222,18.0811429,4.44,71.2,0.75,0.856,5693.0,4.551,14.754,0.10264094597433818,1197
2837111,K01110.02,PC,2454967.6575,3.71840884,3.611,77.2,0.84,0.96,5982.0,4.493,14.794,0.1025327815252232,1198
5171707,K06532.01,PC,2454965.1244,0.813998812,0.675,183.4,1.36,0.989,5705.0,4.424,15.567,0.10243922416864319,1199
11290515,K04716.02,PC,2454974.2841427,12.26708306,2.7,421.1,2.39,1.0,5767.0,4.438,12.322,0.10188333505224945,1200
5196864,K02695.01,PC,2454964.94522,2.50343279,1.534,1156.0,20.23,0.84,5174.0,4.483,15.601,0.10025068705069895,1201
3852872,K07673.01,PC,2455021.5556,80.769893,4.2,128.5,1.87,1.708,4965.0,3.961,13.026,0.09872004889518704,1202
3324069,K06320.01,PC,2454965.9476,22.80265,19.34,53.1,2.36,3.324,5011.0,3.321,13.124,0.09868256892888623,1203
9178894,K05635.01,PC,2455004.1834,113.993156,7.721,69.7,2.23,2.496,7892.0,3.921,11.176,0.09811603138582085,1204
3098605,K04844.01,PC,2454964.83682,0.428046051,0.776,126.0,0.87,0.775,5285.0,4.566,15.247,0.09805448089459791,1205
5702770,K06617.01,PC,2454968.4193,8.0018897,3.425,102.7,0.9,0.876,5830.0,4.54,15.032,0.09667769864380116,1206
10026544,K02312.01,PC,2455003.8589,176.331289,13.89,109.8,2.38,2.251,6146.0,3.8,12.982,0.09664031642255276,1207
12266099,K08077.01,PC,2454979.9243,77.177672,2.312,318.6,1.29,0.749,4840.0,4.551,14.427,0.09647616049408668,1208
6045093,K06653.01,PC,2454968.5505,28.2682167,1.355,197.0,1.22,0.838,5496.0,4.564,14.927,0.09578263712826955,1209
9639106,K07208.01,PC,2454966.46198,3.57944367,1.869,117.2,0.87,0.801,5341.0,4.546,15.56,0.09522004496850589,1210
9838582,K05718.01,PC,2455130.494,233.64574,10.05,2268.0,5.2,1.0,5780.0,4.438,17.106,0.09476128868296939,1211
6023571,K05223.01,PC,2455051.299,354.21154,18.594,821.3,8.41,3.035,4842.0,3.562,13.682,0.09448677036429783,1212
10403228,K08007.01,PC,2454977.1192641,67.176626864,3.1147,1689.9,9.66,0.311,3391.0,4.936,16.064,0.09427182656646722,1213
4054784,K07679.01,PC,2454966.22986,1.8679943,1.087,73.4,0.7,0.815,5487.0,4.568,14.185,0.09340354405375492,1214
3561464,K03398.03,PC,2454964.5891,4.32710579,3.872,84.1,3.58,3.955,5745.0,3.499,13.489,0.09327653905923002,1215
6523058,K04549.01,PC,2454965.17679,2.0481582,1.899,183.3,1.16,0.86,5799.0,4.548,15.98,0.09297277696852103,1216
10265602,K02689.01,PC,2455007.29621,165.3447044,3.09,4899.0,6.98,0.812,5594.0,4.52,15.548,0.09285566246961637,1217
10079420,K07607.01,PC,2455002.8591463,54.54312996,7.03,421.1,2.39,1.0,5767.0,4.438,11.642,0.09067823395004941,1218
11191364,K05878.01,PC,2455069.2702,211.54114,5.4,751.0,1.88,0.689,5433.0,4.629,15.784,0.0902501634738502,1219
8958811,K07116.01,PC,2454966.06586,2.52557582,2.32,35.4,0.62,1.036,5821.0,4.421,13.564,0.08922220374662715,1220
6526710,K00856.01,PC,2455005.854644,39.74893077,7.3051,15179.0,14.21,0.964,6122.0,4.487,15.344,0.08882087790137373,1221
9147012,K05625.01,PC,2454994.9891,116.454312,15.826,2125.3,3.33,0.736,5197.0,4.548,16.017,0.08874774085882435,1222
9289704,K02222.01,PC,2454990.7959,34.135676,9.12,622.0,13.98,5.555,7818.0,3.365,12.963,0.08871530846244628,1223
8644545,K05552.01,PC,2454971.92548,295.958914,4.244,464.1,2.1,0.992,5505.0,4.386,13.344,0.08839915507712603,1224
5954894,K05213.01,PC,2454974.14725,48.2455501,1.375,60.5,0.64,0.827,5441.0,4.481,12.429,0.08787910377138902,1225
11623629,K00365.02,PC,2455008.5599,117.761,3.454,53.9,0.62,0.85,5564.0,4.522,11.195,0.08779814051443979,1226
10149023,K01081.01,PC,2454967.29186,9.95639775,5.615,510.5,28.15,1.053,6161.0,4.454,15.22,0.08756380397718015,1227
11407847,K05895.01,PC,2454973.1105,11.8307724,8.791,136.0,1.16,0.958,5550.0,4.411,15.337,0.08729574927569331,1228
8196226,K04634.01,PC,2454966.12194,4.02745396,1.33,85.2,0.98,1.041,6174.0,4.398,13.685,0.0864645336275384,1229
9651602,K07215.01,PC,2454966.7385,3.90735046,2.896,109.3,0.83,0.809,5497.0,4.577,15.283,0.0862962700659738,1230
10518424,K02188.02,PC,2454968.5092,6.7445683,3.813,86.6,0.86,0.923,6106.0,4.496,15.319,0.08567155460499812,1231
9944201,K07259.01,PC,2454964.7091421,0.721522907,1.4521,22528.0,11.04,0.625,4893.0,4.634,15.069,0.08414940861417396,1232
12554634,K04714.01,PC,2454965.32639,2.049602348,1.061,186.1,1.08,0.78,5356.0,4.589,15.277,0.0831881932127075,1233
5769810,K04913.02,PC,2454972.73978,8.97377221,2.135,106.5,2.96,2.829,6537.0,3.76,13.36,0.08251593550254213,1234
1293379,K06253.01,PC,2454965.1916,27.556452,8.23,289.2,1.4,0.836,5509.0,4.565,15.979,0.08234655371179343,1235
11336883,K01445.03,PC,2454983.8362184,20.01959599,7.0,421.1,2.39,1.0,5767.0,4.438,12.32,0.08233894722989976,1236
10866969,K07383.01,PC,2454986.9789,50.0122,3.426,210.4,1.2,0.814,5357.0,4.503,15.174,0.08066425879737206,1237
5437762,K04907.01,PC,2454966.60007,4.04481159,2.479,33.0,0.67,1.141,6358.0,4.359,13.778,0.0803420372960975,1238
8121328,K03486.01,PC,2454978.7515,19.0689513,12.462,169.3,1.63,0.889,5418.0,4.436,14.371,0.07979818063933009,1239
8074328,K02486.01,PC,2454967.07063,4.267961416,1.3427,127.4,1.42,1.237,6395.0,4.275,13.047,0.07943451314784848,1240
12257999,K02577.01,PC,2454965.07105,18.55581565,5.372,565.9,20.83,8.841,5988.0,2.982,13.506,0.07938676622864795,1241
3110177,K07644.01,PC,2454967.6684,3.39904814,2.922,69.6,0.81,0.929,5766.0,4.444,14.803,0.07883927484702405,1242
9536108,K03472.01,PC,2454966.2962,10.43003118,2.029,120.0,1.14,1.031,6277.0,4.449,14.412,0.07828348452174723,1243
6525946,K02093.02,PC,2454966.98497,2.508116,2.504,188.1,12.28,8.769,5096.0,2.435,15.357,0.07827546909806676,1244
5706592,K06618.01,PC,2454971.163,8.6040858,3.01,87.6,0.94,0.986,6250.0,4.472,15.173,0.07773590843756586,1245
11336883,K01445.02,PC,2454975.236,54.325574,9.86,44.2,0.76,1.137,6343.0,4.411,12.32,0.0774636786344974,1246
9846348,K00716.01,PC,2455012.95245,26.89316101,2.3266,2193.2,6.78,0.908,6096.0,4.511,13.754,0.0766850448840131,1247
4830859,K06454.01,PC,2454977.6728,27.2173855,3.268,155.9,1.34,1.019,6263.0,4.404,15.0,0.07645194955648528,1248
9221627,K07148.01,PC,2454965.989,1.7613778,1.355,359.3,2.32,1.207,6544.0,4.349,15.02,0.07613209937764338,1249
11021266,K05852.01,PC,2455140.0728,235.413973,3.065,1027.0,3.2,1.001,6028.0,4.468,15.583,0.07599744433320102,1250
7601665,K07842.01,PC,2454965.4992,3.11141514,3.074,28.4,0.7,1.273,6450.0,4.297,13.396,0.07568322860443856,1251
10396708,K07320.01,PC,2454965.36121,8.50207749,3.057,117.3,0.75,0.715,4889.0,4.57,14.755,0.0750759511503517,1252
5394585,K05158.01,PC,2455111.463,151.13008,3.49,358.0,4.41,2.302,6768.0,3.844,11.867,0.0747536680325122,1253
4247991,K02311.02,PC,2454978.03352,13.72549689,7.62,421.1,2.39,1.0,5767.0,4.438,12.57,0.0738328132013681,1254
7429287,K04260.04,PC,2455013.4426,84.799829,15.21,56.1,1.16,1.406,5619.0,4.07,11.443,0.07243028410132304,1255
4566848,K05071.01,PC,2454975.86513,180.4118581,3.29,4268.0,8.86,0.973,6032.0,4.485,15.656,0.07218152557374609,1256
9210738,K05639.01,PC,2455012.9274,279.21957,10.015,333.5,4.92,2.604,5159.0,3.648,13.845,0.07190102756292945,1257
10604521,K02797.01,PC,2454964.83212,0.868122253,1.5471,231.3,1.65,1.084,6116.0,4.44,15.8,0.0714517268799434,1258
8814872,K05574.01,PC,2455179.9457,373.41509,6.617,1806.0,2.55,0.612,4236.0,4.642,15.85,0.07055732206028756,1259
8016650,K05461.01,PC,2454967.0349,119.079642,16.268,422.5,17.89,8.984,4849.0,2.942,13.468,0.07046649334893926,1260
11030475,K02248.02,PC,2454964.50396,9.4907638,2.713,197.4,1.05,0.746,5290.0,4.604,15.498,0.07032898841756191,1261
3103212,K04145.01,PC,2454966.5121,3.25424652,5.378,82.1,0.96,1.004,5692.0,4.421,14.359,0.06963075937552926,1262
6922203,K02578.01,PC,2454966.78632,13.33094869,1.426,725.6,25.95,1.039,5991.0,4.394,14.847,0.06960783536370264,1263
4742420,K06120.01,PC,2454976.8471,90.097375,12.697,282.6,1.7,1.008,6116.0,4.444,15.416,0.06933094861876045,1264
11393248,K05892.01,PC,2454978.234,37.959659,2.793,287.9,1.41,0.827,5573.0,4.558,15.337,0.06927821750909878,1265
8760760,K07088.01,PC,2454965.66869,2.68814059,1.12,145.2,0.92,0.734,5636.0,4.613,15.563,0.0692631000801185,1266
5617510,K06605.01,PC,2455020.379,74.371666,12.59,102.8,2.39,2.211,6865.0,3.742,11.319,0.06900363700576,1267
10972902,K04692.02,PC,2454967.1756,7.6720844,3.451,75.1,0.72,0.807,5972.0,4.57,14.766,0.06880625726528596,1268
5642688,K04705.01,PC,2454965.85599,1.4733245,1.406,124.0,1.03,0.921,5751.0,4.431,15.078,0.06803232570804962,1269
9397900,K07169.01,PC,2454973.9553,10.5113779,4.74,29.9,0.72,1.305,6575.0,4.278,12.931,0.06710585553716199,1270
6767227,K04871.02,PC,2454966.1184,5.522479,2.666,33.1,0.76,1.247,6532.0,4.271,13.05,0.06709428542140089,1271
6767227,K04871.01,PC,2454965.10953,4.08197713,2.943,26.2,0.6,1.156,6538.0,4.339,13.05,0.06702949011550893,1272
6864706,K06781.01,PC,2454975.72,14.5909249,1.591,146.9,0.93,0.766,5214.0,4.527,14.953,0.06654281140233997,1273
6198182,K02636.02,PC,2454966.5044,5.1777226,8.275,41.7,0.63,0.979,5854.0,4.469,12.32,0.06583557090437606,1274
12301181,K02059.02,PC,2454965.45418,2.18565886,1.966,35.6,0.44,0.746,4997.0,4.598,12.906,0.06556324151227472,1275
8053552,K01549.01,PC,2454967.22446,29.481061268,3.6636,11871.0,16.61,0.901,5631.0,4.41,15.135,0.06546463912285065,1276
8263187,K07878.01,PC,2454974.4473,36.566324,4.832,2943.0,15.41,2.884,5294.0,3.599,17.195,0.06540100471253539,1277
8324518,K04393.01,PC,2454965.33899,1.62888267,1.72,130.9,0.92,0.811,5398.0,4.571,15.295,0.06494367669434818,1278
3229150,K02150.02,PC,2454982.6448,44.7055876,6.262,471.8,72.59,0.938,5942.0,4.506,15.253,0.0644854503650178,1279
6956176,K06798.01,PC,2454964.9331,2.64185268,1.76,149.8,3.56,2.935,5195.0,3.409,13.533,0.06431700983047973,1280
5475042,K03050.01,PC,2454964.88125,1.242639742,1.763,159.3,1.02,0.818,5520.0,4.572,15.33,0.06407710704692662,1281
9723746,K05707.01,PC,2455161.6955,208.800733,1.964,594.0,2.88,1.168,6208.0,4.372,15.239,0.06397217216257053,1282
3965201,K07546.01,PC,2454997.8337,44.113873,3.956,196.3,4.9,3.462,7854.0,3.669,12.667,0.06313174622771742,1283
11391755,K02639.02,PC,2455003.85004,2.121023807,0.3673,263.9,5.75,1.112,6133.0,4.367,15.527,0.0624755442695756,1284
4164511,K05046.01,PC,2454985.2483,40.9882124,3.599,145.8,1.44,1.174,6705.0,4.328,13.006,0.061767223179144605,1285
2849140,K03416.01,PC,2454972.4199,11.8237228,8.518,212.7,1.25,0.803,5559.0,4.578,15.353,0.06151275729876457,1286
5460434,K07729.01,PC,2454978.8658,50.563697,5.381,50.5,1.57,2.022,6759.0,4.018,10.948,0.06149129790802156,1287
4761427,K05085.01,PC,2455271.3693,327.063,8.06,1006.0,2.82,0.882,5750.0,4.538,15.941,0.061226691302128884,1288
3962440,K01208.01,PC,2455082.44205,700.00298217,7.6525,3245.9,6.43,1.118,6487.0,4.397,13.594,0.060691116830079876,1289
9481235,K05685.01,PC,2454969.311,14.0019064,4.257,376.1,17.96,6.502,4883.0,2.783,13.814,0.060264999782121055,1290
3232249,K07648.01,PC,2454964.75303,1.183505016,1.275,116.6,0.8,0.746,4832.0,4.592,15.424,0.06006733688258042,1291
10737437,K05825.01,PC,2455154.9021,208.047137,3.22,287.5,2.05,1.2,5991.0,4.175,13.934,0.05967491407300441,1292
11296724,K07437.01,PC,2454964.93045,1.9997244,1.976,85.1,0.84,0.897,5838.0,4.529,15.512,0.05906919997463438,1293
6220312,K04793.01,PC,2454968.6461,5.2736268,5.291,86.1,0.89,0.918,5851.0,4.515,15.374,0.05877999575058695,1294
11565544,K03013.01,PC,2454964.75562,3.76562031,1.288,232.6,19.39,0.853,5743.0,4.553,14.698,0.0585954586617269,1295
9592621,K08286.01,PC,2454986.9107,191.03728,3.595,1607.0,3.54,0.901,5440.0,4.497,16.652,0.057772248860069826,1296
11182260,K07415.01,PC,2454965.63733,1.291964282,1.8378,28640.0,10.97,0.638,4995.0,4.624,13.238,0.05771197262186422,1297
7974634,K06168.01,PC,2455015.3187,131.258668,4.89,153.0,1.59,1.248,6443.0,4.325,12.236,0.057425601165348915,1298
6359929,K05269.01,PC,2455093.1243,371.50631,8.854,992.0,2.88,0.924,5696.0,4.491,15.392,0.05736200354313518,1299
11601425,K05917.01,PC,2454976.89297,41.9934673,3.226,293.7,1.56,0.915,5766.0,4.498,14.847,0.0573402835538947,1300
11296437,K06237.02,PC,2455005.855768,47.14404783,4.35,421.1,2.39,1.0,5767.0,4.438,11.741,0.0572114111367068,1301
4141593,K07685.02,PC,2454991.6469,33.502923,11.947,70.9,1.08,1.177,5999.0,4.263,13.219,0.05691845174064083,1302
8295087,K05500.01,PC,2454990.8966,84.934357,3.169,129.7,1.6,1.395,6290.0,4.156,13.67,0.056907139258296394,1303
6520519,K04749.01,PC,2454965.95624,1.97650073,1.788,112.5,0.97,0.923,5792.0,4.514,15.608,0.05584993681790742,1304
7592529,K06889.01,PC,2455018.6963,75.906736,11.64,26.9,0.63,1.206,6140.0,4.248,11.649,0.05533876672639653,1305
6346809,K02775.01,PC,2454970.73116,17.57704569,2.022,670.0,27.21,0.901,5653.0,4.442,14.94,0.054297579766587396,1306
6525946,K02093.01,PC,2454969.10468,6.78341325,3.5437,501.2,20.75,8.769,5096.0,2.435,15.357,0.05410968842043535,1307
6111011,K06664.01,PC,2454966.532,14.7639145,3.14,162.5,0.93,0.733,5541.0,4.613,15.559,0.05380603426567853,1308
6691169,K04890.01,PC,2454991.1168,63.095068,9.485,496.8,11.67,1.325,6622.0,4.331,15.765,0.05361300882378233,1309
10198662,K06216.01,PC,2454988.746607,26.40805532,2.7,421.1,2.39,1.0,5767.0,4.438,12.655,0.05325270758460274,1310
7906892,K04773.02,PC,2454964.725,11.1438086,7.905,41.7,0.75,1.11,6095.0,4.349,13.556,0.053184146597676736,1311
9099607,K07925.01,PC,2454966.7073,4.6318914,3.88,50.9,0.64,0.887,5926.0,4.532,14.272,0.053176695029334184,1312
8163784,K06172.01,PC,2454970.82331,31.8134892,1.422,234.2,1.18,0.776,5505.0,4.586,14.458,0.053164394565368374,1313
5271090,K07558.01,PC,2454972.292,10.1551587,1.802,141.6,0.94,0.796,5275.0,4.505,15.413,0.05312156714737838,1314
11775507,K06245.02,PC,2455074.6462,112.317402,3.471,182.4,1.77,1.26,6528.0,4.257,12.431,0.052964781615020565,1315
5193439,K06538.01,PC,2455073.6812,129.847318,13.057,198.4,1.45,1.032,6133.0,4.427,14.52,0.052401953314667335,1316
11350634,K08050.01,PC,2455132.537,278.38935,10.43,262.8,6.81,4.342,4951.0,3.349,12.795,0.05195833933455999,1317
7132462,K05360.01,PC,2454989.83764,54.595746,2.21,135.8,2.0,1.699,6014.0,3.989,13.67,0.051893820433828584,1318
9020114,K03088.02,PC,2455020.3703,67.8766605,2.598,389.2,1.92,0.975,6018.0,4.485,14.953,0.051526804501529654,1319
11598894,K05913.01,PC,2455041.893,89.366114,3.945,494.0,1.97,0.875,5861.0,4.522,15.409,0.051393792412878114,1320
2305866,K02610.02,PC,2455009.644,115.230655,17.735,164.4,4.02,2.517,6585.0,3.813,12.605,0.050544262167965495,1321
4141593,K07685.01,PC,2454982.9922,64.740274,15.082,113.1,1.35,1.177,5999.0,4.263,13.219,0.05052641008166444,1322
12366084,K00787.03,PC,2454964.8694,0.589376952,1.71,80.7,0.93,1.015,5714.0,4.428,15.367,0.05043393827620346,1323
9834731,K03043.02,PC,2454968.6364,7.2929891,4.053,72.5,0.73,0.856,5959.0,4.549,14.829,0.05028277492729736,1324
3974928,K05033.01,PC,2455060.0906,127.671711,2.637,450.1,5.52,2.633,4985.0,3.534,13.832,0.049834121495147335,1325
3848083,K07670.01,PC,2454971.1276,8.4795266,6.052,163.3,1.18,0.931,5841.0,4.52,15.994,0.049510226742243445,1326
6364215,K02404.01,PC,2454965.26789,2.10081629,2.8182,169.1,1.65,0.918,5815.0,4.5,15.656,0.049411889035309034,1327
7906892,K04773.01,PC,2454972.786,8.8493948,6.928,43.8,0.82,1.11,6095.0,4.349,13.556,0.048493524069395305,1328
6367663,K05275.01,PC,2454968.204,3.781123,8.15,90.4,1.16,1.216,6318.0,4.247,14.531,0.04800182330052491,1329
9702945,K04822.01,PC,2454965.40707,3.51413723,3.919,32.7,0.69,0.989,6201.0,4.472,13.474,0.047582912528214075,1330
9843517,K03480.01,PC,2454966.2612,11.9378354,4.652,246.0,1.15,0.738,5469.0,4.611,15.954,0.04753852109439881,1331
8222627,K04098.01,PC,2454964.56919,1.121733366,1.032,84.3,2.39,2.571,5023.0,3.682,13.875,0.047492751244736855,1332
9935983,K05736.01,PC,2455122.32322,161.651504,2.509,253.6,2.22,1.289,5725.0,4.212,13.756,0.04690294682699938,1333
7902003,K03236.01,PC,2454968.594,7.13044117,2.566,31.9,1.18,2.074,6312.0,3.964,12.31,0.046890827703802304,1334
3863877,K05021.01,PC,2455188.49261,288.07937,3.161,991.0,3.01,0.965,5825.0,4.504,15.212,0.046845662247742836,1335
6070337,K04632.01,PC,2454976.73713,40.0691482,2.928,784.1,13.25,0.762,5485.0,4.575,15.618,0.04669129711754956,1336
6697817,K03508.01,PC,2455069.0389,190.800788,8.082,287.6,1.67,0.986,5993.0,4.489,14.322,0.04565243534697475,1337
8216763,K04838.02,PC,2454966.7198,6.33342309,3.46,123.3,7.62,0.613,4352.0,4.671,15.073,0.045530214272709195,1338
11671646,K07470.01,PC,2455331.8298,392.50115,9.88,391.2,1.9,0.988,5128.0,4.388,13.87,0.045395153891051386,1339
11092783,K07408.01,PC,2454965.69545,5.15998178,3.356,412.4,19.07,0.534,3900.0,4.727,15.949,0.04526579520276306,1340
6508221,K00416.04,PC,2454993.3251,31.5322987,3.49,106.4,0.74,0.739,5183.0,4.608,14.29,0.04511348142599309,1341
6307000,K06687.01,PC,2454964.65849,1.002591901,1.247,143.2,0.87,0.739,4893.0,4.574,15.79,0.045093305540486434,1342
5389956,K04591.01,PC,2454965.6883,1.80926734,2.469,98.0,0.89,0.891,5897.0,4.531,15.186,0.044970153623881966,1343
10879899,K05839.01,PC,2455116.3498,169.415073,3.884,239.9,2.32,1.378,6362.0,4.238,12.427,0.04398338020081895,1344
5283728,K05149.01,PC,2455001.9218,43.681309,12.37,258.0,1.33,0.829,5726.0,4.564,15.649,0.04351080526617622,1345
10319834,K05785.01,PC,2455011.7486804,70.31252504,13.66,421.1,2.39,1.0,5767.0,4.438,14.942,0.04348638790435163,1346
7974634,K06168.02,PC,2454980.1591,75.072964,9.21,74.3,1.09,1.248,6443.0,4.325,12.236,0.042915092040750766,1347
6594945,K05300.01,PC,2454993.7576,188.954072,14.17,166.5,2.46,1.899,6392.0,3.967,13.039,0.04291389740437272,1348
9571186,K03313.01,PC,2454996.52048,34.9524256,1.717,677.0,21.74,0.779,4921.0,4.591,14.767,0.04286646631256738,1349
9073549,K05608.01,PC,2454967.2932,87.565484,2.527,396.0,2.12,1.069,6064.0,4.429,15.212,0.0425784782089527,1350
7811211,K06918.01,PC,2454964.827273,0.902403563,1.7129,4759.5,6.17,0.755,5776.0,4.599,14.596,0.0425303112922968,1351
7758018,K04105.01,PC,2455237.2733,363.41165,14.79,961.7,3.14,0.999,6025.0,4.472,15.445,0.0425136830901419,1352
7592922,K06890.01,PC,2454964.97752,2.15888911,1.791,102.4,0.72,0.713,5269.0,4.627,15.377,0.042155350293656475,1353
4932442,K01665.02,PC,2454970.17182,5.91393977,0.562,84.0,1.07,1.129,6194.0,4.415,14.042,0.041901193466498725,1354
6875342,K05332.01,PC,2454981.3792,22.2381062,2.68,104.2,1.09,1.055,6192.0,4.433,14.296,0.041388506100154175,1355
2696205,K07636.01,PC,2454964.533,0.702739679,1.379,65.1,0.73,0.836,5269.0,4.508,14.99,0.041035021424835644,1356
9458266,K07174.01,PC,2454965.69772,1.58487898,1.791,42.9,0.37,0.566,4201.0,4.675,13.742,0.04097800617978294,1357
8329346,K08275.01,PC,2455106.6498,389.875816,3.336,2134.0,3.76,0.79,5289.0,4.588,15.953,0.04054444505932901,1358
8494783,K06180.02,PC,2455009.6709,58.92565,14.56,44.7,1.5,2.216,7282.0,3.961,12.044,0.0401170247101748,1359
11601633,K05918.01,PC,2455020.4731,94.67782,2.215,287.0,1.46,0.866,5360.0,4.503,14.258,0.04000745381063184,1360
6372268,K06698.01,PC,2454966.01192,5.22422449,4.56,421.1,2.39,1.0,5767.0,4.438,11.446,0.03998749154597377,1361
5898983,K03422.01,PC,2454966.7186,40.1454757,5.2,310.8,13.01,7.162,7852.0,3.159,13.201,0.03935136018638878,1362
8396660,K04407.01,PC,2454965.34756,1.33807075,1.425,20.2,0.6,1.319,6355.0,4.299,11.179,0.039259100470687855,1363
10519727,K05799.01,PC,2455116.41765,184.883155,3.025,304.1,2.82,1.621,5620.0,4.036,13.609,0.039205130155575495,1364
8958939,K07117.02,PC,2454986.2108,22.786522,2.197,228.3,1.45,0.943,6146.0,4.497,15.382,0.03913722419694169,1365
11021676,K05853.01,PC,2455090.6476,366.68293,3.854,1075.0,3.15,0.869,5217.0,4.462,15.847,0.03853421419696862,1366
7135549,K06835.01,PC,2454983.2171942,22.50053441,7.44,421.1,2.39,1.0,5767.0,4.438,13.903,0.038472396195919106,1367
